-4.935990418524186, -0.4982456140350876
-4.215339233038348, -0.4954385964912281
-3.595803668463194, -0.49122807017543846
-2.8873511211657457, -0.4603508771929824
-2.3554683168097235, -0.4028070175438597
-1.9627165258278447, -0.34947368421052627
-1.569787300108679, -0.28491228070175434
-1.2022534211635278, -0.22736842105263155
-0.9740058109876459, -0.18385964912280706
-0.7458025594960853, -0.14315789473684215
-0.4541885687670497, -0.0898245614035087
-0.12453700623239339, -0.02947368421052632
0.11639718765941431, 0.01684210526315799
0.408011178388449, 0.07017543859649122
0.6236387428748866, 0.11508771929824557
0.864550757424535, 0.16000000000000003
1.0801561425688124, 0.20350877192982453
1.2829640472863577, 0.23719298245614034
1.523853882493846, 0.2807017543859649
1.8026703927961503, 0.3242105263157895
2.081398185729814, 0.3621052631578947
2.2967817774524804, 0.391578947368421
2.5248075942067576, 0.42105263157894735
2.8666577949298038, 0.45333333333333337
3.145097256415376, 0.47298245614035084
3.3981413711269344, 0.4856140350877193
3.7396145230332483, 0.49403508771929827
4.118925632665736, 0.4968421052631579
4.649899083993169, 0.4968421052631579
5.180894714662765, 0.4982456140350877
