-1.36991064	0.000000000
-1.257240168	0.000829876
-1.124091881	0.001659751
-1.001140017	0.003319502
-0.908819906	0.006639004
-0.826653732	0.011618257
-0.764965375	0.016597510
-0.723712348	0.022406639
-0.661811564	0.031535270
-0.620516052	0.038174274
-0.558530299	0.048962656
-0.517107332	0.058091286
-0.475684364	0.067219917
-0.434261397	0.076348548
-0.372233158	0.087966805
-0.320443828	0.099585062
-0.268696982	0.110373444
-0.217077592	0.118672199
-0.155261779	0.126141079
-0.103897299	0.129460581
-0.032097489	0.131950207
0.019054565	0.131120332
0.100795887	0.127800830
0.151778001	0.123651452
0.20263266	0.117012448
0.233094473	0.112033195
0.273752708	0.106224066
0.314283489	0.097925311
0.344575361	0.089626556
0.374952204	0.082987552
0.405286562	0.075518672
0.445817342	0.067219917
0.476279155	0.062240664
0.496502061	0.057261411
0.526878903	0.050622407
0.557255746	0.043983402
0.587675074	0.038174274
0.62824834	0.030705394
0.658667667	0.024896266
0.68912948	0.019917012
0.729872686	0.015767635
0.770658377	0.012448133
0.831921884	0.009128631
0.882988968	0.006639004
0.964772776	0.004149378
1.046599068	0.002489627
1.138664269	0.000829876
1.230771954	0.000000000
