-1.423512748	0.002768166
-1.26203966	0.003460208
-1.066572238	0.005536332
-0.930594901	0.011072664
-0.820113314	0.018685121
-0.743626062	0.029757785
-0.675637394	0.042906574
-0.590651558	0.056055363
-0.52266289	0.070588235
-0.446175637	0.087197232
-0.352691218	0.105882353
-0.267705382	0.119723183
-0.16572238	0.128719723
-0.063739377	0.135640138
0.012747875	0.141176471
0.089235127	0.143944637
0.157223796	0.140484429
0.216713881	0.134256055
0.267705382	0.125951557
0.344192635	0.111418685
0.395184136	0.101038062
0.42917847	0.089965398
0.480169972	0.078892734
0.52266289	0.067820069
0.556657224	0.059515571
0.624645892	0.04567474
0.692634561	0.032525952
0.794617564	0.020761246
0.896600567	0.011072664
1.02407932	0.006228374
1.185552408	0.003460208
1.440509915	0.002076125
